"","D2_indiv","D1_indiv","logl_ratio","num_loc"
"33928","M145564","M145742",-18.879357717853,87
"33929","M145564","M145743",-5.27757068874181,88
"33930","M145564","M145744",-20.6964723810462,87
"33931","M145564","M145745",-12.9921783069722,85
"33932","M145564","M145746",-10.5844130393718,88
"33933","M145564","M145747",-10.1203926820686,88
"33934","M145564","M145748",-17.0607978188637,86
"33935","M145564","M145749",-13.4589286596631,86
"33936","M145564","M145750",-14.1288334739795,88
"33937","M145564","M145751",-9.65368546960654,86
"33938","M145564","M145752",-9.82227661297914,88
"33939","M145564","M145753",-8.29702294256973,88
"33940","M145564","M145754",-12.5082446194699,88
"33941","M145564","M145755",-14.4653574962623,86
"33942","M145564","M145756",-7.53882048515322,87
"33943","M145564","M145757",-23.4181555020886,88
"33944","M145564","M145758",-14.0154568074551,86
"33945","M145564","M145759",-12.2567259253179,88
"33946","M145564","M145760",-16.1176832637332,87
"33947","M145564","M145761",-14.9095999357367,85
"33948","M145564","M145762",-17.1366269913462,88
"33949","M145564","M145763",-8.69163520605351,86
"33950","M145564","M145764",-13.2162753024847,87
"33951","M145564","M145765",-16.5126559352785,88
"33952","M145564","M145766",-22.0210725386675,85
"33953","M145564","M145767",-13.209178550783,86
"33954","M145564","M145768",-10.4485479850255,88
"33955","M145564","M145769",-7.81272043514079,74
"33956","M145564","M145770",-8.97612469104991,87
"33957","M145564","M145771",-2.07864861427651,86
"33958","M145564","M145772",-0.985812966807563,67
"33959","M145564","M145773",-16.3728192663418,85
"33960","M145564","M145774",-11.861954104993,86
"33961","M145564","M145775",-14.8392554205483,85
"33962","M145564","M145776",-16.2662387250732,87
"33963","M145564","M145777",-13.4576904152845,86
"33964","M145564","M145778",-10.8316780321032,87
"33965","M145564","M145779",-7.96090979466971,86
"33966","M145564","M145780",-18.1677279423802,87
"33967","M145564","M145781",-15.8073908079754,88
"33968","M145564","M145782",-19.1433125127286,87
"33969","M145564","M145783",-16.983288816967,86
"33970","M145564","M145784",-9.26800969965586,87
"33971","M145564","M145785",-12.8936269319669,87
"33972","M145564","M145786",-8.45430551002386,88
"33973","M145564","M145787",-15.237457365397,88
"33974","M145564","M145788",-22.7834047946837,88
"33975","M145564","M145789",-16.4086141805879,88
"33976","M145564","M145790",-11.8991525582863,86
"33977","M145564","M145791",-11.3222190541777,87
"33978","M145564","M145792",-20.855289104244,88
"33979","M145564","M145793",-27.1278687529047,88
"33980","M145564","M145794",-24.8616588551436,88
"33981","M145564","M145795",-18.196607988888,88
"33982","M145564","M145796",-13.0375960385742,87
"33983","M145564","M145797",-12.8878760739052,88
"33984","M145564","M145798",-16.6697778698243,88
"33985","M145564","M145799",-15.0260797649549,88
"33986","M145564","M145800",-28.9739987219298,88
"33987","M145564","M145801",-19.5440011585429,88
"33988","M145564","M145802",-10.3166109843238,87
"33989","M145564","M145803",-14.8780466299686,88
"33990","M145564","M145804",-22.9242689893512,88
"33991","M145564","M145805",-20.3686493852874,87
"33992","M145564","M145806",-18.3069614586601,88
"33993","M145564","M145807",-18.8689698093431,88
"33994","M145564","M145808",-13.8489393906833,87
"33995","M145564","M145809",-15.1059074442037,88
"33996","M145564","M145810",-17.9960274223975,87
"33997","M145564","M145811",-19.5676568108611,88
"33998","M145564","M145812",-19.3979302193435,84
"33999","M145564","M145813",-7.10372384942436,86
"34000","M145564","M145814",-17.5772978836428,88
"34001","M145564","M145815",-18.3450427157001,87
"34002","M145564","M145816",-13.9172935494045,88
"34003","M145564","M145817",-23.8871270874689,88
"34004","M145564","M145818",-15.4002942578027,88
"34005","M145564","M145819",-17.3349426048627,88
"34006","M145564","M145820",-19.9394017039348,87
"34007","M145564","M145821",-16.9830776309653,87
"34008","M145564","M145822",-16.1399113352292,87
"34009","M145564","M145823",-17.5477524914249,87
"34010","M145564","M145824",-17.1639412870889,87
"34011","M145564","M145825",-19.5583686146662,86
"34012","M145564","M145826",-28.2338626312501,87
"34013","M145564","M145827",-24.3212505883898,87
"34014","M145564","M145828",-19.7259265514867,88
"34015","M145564","M145829",-22.8785358101476,88
"34016","M145564","M145830",-12.9355958473843,88
"34017","M145564","M145831",-11.2938762444383,88
"34018","M145564","M145832",-11.3212467202851,88
"34019","M145564","M145833",-13.9642971670109,88
"34020","M145564","M145834",-11.4828520769655,88
"34021","M145564","M145835",-16.0031525909243,88
"34022","M145564","M145836",-17.034810855622,88
"34023","M145564","M145837",-14.538983452379,88
"34024","M145564","M145838",-7.31217640155122,87
"34025","M145564","M145839",-19.6209527292713,87
"34026","M145564","M145840",-13.7319988020382,88
"34027","M145564","M145841",-18.1480688446056,88
"34028","M145564","M145842",-5.32467986531399,88
"34029","M145564","M145843",-9.64087005734351,88
"34030","M145564","M145844",-10.3124670558495,87
"34031","M145564","M145845",-7.44768315529773,88
"34032","M145564","M145846",-13.8790335390066,88
"34033","M145564","M145847",-6.70885327337232,88
"34034","M145564","M145848",-9.67075691206385,88
"34035","M145564","M145849",-5.30686311550886,87
"34036","M145564","M145850",-12.4662099167259,88
"34037","M145564","M145851",-13.4330949844493,88
"34038","M145564","M145852",-8.42817224657704,88
"34039","M145564","M145853",-13.0613712290104,88
"34040","M145564","M145854",-8.69702854562611,87
"34041","M145564","M145855",-15.7622697514085,88
"34042","M145564","M145856",-14.3322205202442,88
"34043","M145564","M145857",-10.383079923224,87
"34044","M145564","M145858",-3.66061533910256,88
"34045","M145564","M145859",-9.4616789977906,88
"34046","M145564","M145860",-16.7828100835446,87
"34047","M145564","M145861",-5.62238167467681,88
"34048","M145564","M145862",-15.5878376167841,88
"34049","M145564","M145863",-6.58174452629506,87
"34050","M145564","M145864",-10.4865073682484,86
"34051","M145564","M145865",-10.0322664224031,88
"34052","M145564","M145866",-20.7325191295957,87
"34053","M145564","M145867",-15.9004625019093,88
"34054","M145564","M145868",-6.90266980028639,88
"34055","M145564","M145869",-16.980858759232,88
"34056","M145564","M145870",-9.41957823800596,88
"34057","M145564","M145871",-16.0602087851997,87
"34058","M145564","M145872",-18.4553686874601,88
"34059","M145564","M145873",-4.05914959950326,84
"34060","M145564","M145874",-15.893569569535,87
"34061","M145564","M145875",-20.5377601303371,88
"34062","M145564","M145876",-11.0438163848826,88
"34063","M145564","M145877",-15.4605864531869,88
"34064","M145564","M145878",-13.1702704787688,88
"34065","M145564","M145879",-21.5921595611654,88
"34066","M145564","M145880",-13.7498748664567,88
"34067","M145564","M145881",-14.8742738013948,88
"34068","M145564","M145882",-20.7881306390569,88
"34069","M145564","M145883",-19.709566422363,88
"34070","M145564","M145884",-9.69803478597423,87
"34071","M145564","M145885",-12.3467545357485,87
"34072","M145564","M145886",-0.679462196786441,87
"34073","M145564","M145887",-9.63371361711434,88
"34074","M145564","M145888",-16.1176053189747,86
"34075","M145564","M145889",-7.98826205475926,88
"34076","M145564","M145890",-22.6424424069462,88
"34077","M145564","M145891",-11.2061946222151,88
"34078","M145564","M145892",-7.92381089645811,88
"34079","M145564","M145893",-5.02719700177135,88
"34080","M145564","M145894",-6.1056037495873,88
"34081","M145564","M145895",-16.3899882706771,88
"34082","M145564","M145896",-15.605456457695,86
"34083","M145564","M145897",-10.8584674786255,88
"34084","M145564","M145898",-12.7485889234455,88
"34085","M145564","M145899",-15.4526146324431,88
"34086","M145564","M145900",-18.9786976062842,88
"34087","M145564","M145901",-18.5881878977578,88
"34088","M145564","M145902",-11.6121407195843,86
"34089","M145564","M145903",-13.3651887025219,88
"34090","M145564","M145904",-20.2332832141824,87
"34091","M145564","M145905",-13.1866563378606,88
"34092","M145564","M145906",-13.6333233473963,88
"34093","M145564","M145907",-14.1299449178175,88
"34094","M145564","M145908",-11.6798651964809,88
"34095","M145564","M145909",-14.377486310357,88
"34096","M145564","M145910",-7.81352809389088,87
"34097","M145564","M145911",-7.86967783423755,86
"34098","M145564","M145912",-24.0304570582665,88
"34099","M145564","M145913",-16.1297976304292,88
"34100","M145564","M145914",-21.0179425825885,88
"34101","M145564","M145915",-20.4777079051903,88
"34102","M145564","M145916",-20.8363358305181,88
"34103","M145564","M145917",-17.7887645555326,88
"34104","M145564","M145918",-18.2609213893554,88
"34105","M145564","M145919",-10.2570198978085,79
"34106","M145564","M145920",-16.7238941050188,87
"34107","M145564","M145921",-19.5624870008949,86
"34108","M145564","M145922",-15.7955185612239,88
"34109","M145564","M145923",-12.3261859977626,87
"34110","M145564","M145924",-9.21266278556039,88
"34111","M145564","M145925",-13.4538611246648,88
"34112","M145564","M145926",-8.61227835225552,88
"34113","M145564","M145927",-7.87617101915668,88
"34114","M145564","M145928",-17.6696653106122,87
"34115","M145564","M145929",-12.037750036008,86
"34116","M145564","M145930",-15.0366099993637,87
"34117","M145564","M145931",-13.5524515352761,87
"34118","M145564","M145932",-22.02025426056,88
"34119","M145564","M145933",-19.2129476030767,86
"34120","M145564","M145934",-21.5414695281951,88
"34121","M145564","M145935",-18.1271375326889,88
"34122","M145564","M145936",-12.937943128223,88
"34123","M145564","M145937",-18.1547983879636,88
"34124","M145564","M145938",-7.66779677755387,87
"34125","M145564","M145939",-20.2324402515089,88
"34126","M145564","M145940",-11.1670514494457,88
"34127","M145564","M145941",-17.2113828110171,88
"34128","M145564","M145942",-13.1321688957604,87
"34129","M145564","M145943",-15.4094698659568,87
"34130","M145564","M145944",-11.554838356525,87
"34131","M145564","M145945",-18.506014454205,88
"34132","M145564","M145946",-16.488523802469,88
"34133","M145564","M145947",-13.9540816978734,86
"34134","M145564","M145948",-19.3413759814667,86
"34135","M145564","M145949",-17.6260903059495,88
"34136","M145564","M145950",-16.0116786363888,86
"34137","M145564","M145951",-18.5578857821477,88
"34138","M145564","M145952",-13.8011661001172,87
"34139","M145564","M145953",-17.7816957378406,88
"34140","M145564","M145954",-11.1164065252015,88
"34141","M145564","M145955",-19.367248261754,88
"34142","M145564","M145956",-14.7479947780213,88
"34143","M145564","M145957",-15.0644423725228,88
"34144","M145564","M145958",-17.9331052390797,88
"34145","M145564","M145959",-19.4801583347286,87
"34146","M145564","M145960",-13.2047985336416,86
"34147","M145564","M145961",-20.021528750143,86
"34148","M145564","M145962",-23.7177693177954,87
"34149","M145564","M145963",-18.091112569114,88
"34150","M145564","M145964",-13.3987916498122,87
"34151","M145564","M145965",-14.2426981423473,76
"34152","M145564","M145966",-14.9316693460168,88
"34153","M145564","M145967",-17.2934293458247,88
"34154","M145564","M145968",-25.2469722690631,88
"34155","M145564","M145969",-17.0869009998142,77
"34156","M145564","M145970",-10.651724777609,76
"34157","M145564","M145971",-16.6334205790975,88
"34158","M145564","M145972",-13.6236445830649,85
"34159","M145564","M145973",-16.8310910397635,86
"34160","M145564","M145974",-17.8401335852751,88
"34161","M145564","M145975",-15.6567949455981,87
"34162","M145564","M145976",-16.5739553949564,85
"34163","M145565","M145566",-5.48586293384108,94
"34164","M145565","M145567",-23.9677304384911,93
"34165","M145565","M145568",-13.8751008956402,94
"34166","M145565","M145569",-9.41711668122793,94
"34167","M145565","M145570",-0.91869096722149,94
"34168","M145565","M145571",13.4771073231555,95
"34169","M145565","M145572",14.8391261507535,94
"34170","M145565","M145573",-12.424815243129,92
"34171","M145565","M145574",-0.154856235957283,93
"34172","M145565","M145575",-8.84645383567734,63
"34173","M145565","M145576",-18.4372040721525,95
"34174","M145565","M145577",-19.8761551336022,95
"34175","M145565","M145578",16.7354474501452,95
"34176","M145565","M145579",-13.2994466592217,94
"34177","M145565","M145580",2.9168086794651,95
"34178","M145565","M145581",-4.12236951319141,95
"34179","M145565","M145582",9.52713425122775,94
"34180","M145565","M145583",-15.3496619684908,92
"34181","M145565","M145584",5.74335435076533,93
"34182","M145565","M145585",-8.19656028519647,90
"34183","M145565","M145586",-4.15646373995116,95
"34184","M145565","M145587",-11.022661650058,95
"34185","M145565","M145588",-7.56730006839577,71
"34186","M145565","M145589",-14.4499676634238,94
"34187","M145565","M145590",-4.18075628451906,94
"34188","M145565","M145591",-19.8247756138501,94
"34189","M145565","M145592",-16.1305755261698,78
"34190","M145565","M145593",-20.4019330868143,95
"34191","M145565","M145594",-16.8557034685401,95
"34192","M145565","M145595",-15.9895219587151,94
"34193","M145565","M145596",-6.67157543653195,94
"34194","M145565","M145597",-21.7427554194301,90
"34195","M145565","M145598",-8.7644075918165,95
"34196","M145565","M145599",-17.5093452171792,95
"34197","M145565","M145600",-16.0467977259546,93
"34198","M145565","M145601",-14.7688783174133,88
"34199","M145565","M145602",-16.0010321816118,95
"34200","M145565","M145603",-24.9873004978781,94
"34201","M145565","M145604",-22.5888531145579,94
"34202","M145565","M145605",-19.199864111905,94
"34203","M145565","M145606",-13.1883676170288,95
"34204","M145565","M145607",-14.7627425260806,92
"34205","M145565","M145608",-6.75783127351501,92
"34206","M145565","M145609",-15.9448317181778,95
"34207","M145565","M145610",-17.1842763046226,95
"34208","M145565","M145611",-17.9429766485723,94
"34209","M145565","M145612",-17.845929820641,94
"34210","M145565","M145613",-10.8762045549635,94
"34211","M145565","M145614",-17.4332827445225,89
"34212","M145565","M145615",-9.18033626829282,94
"34213","M145565","M145616",-8.83655204388837,94
"34214","M145565","M145617",-14.145164809103,92
"34215","M145565","M145618",-9.72356044237477,95
"34216","M145565","M145619",-16.2981690552828,95
"34217","M145565","M145620",-13.5067996545308,94
"34218","M145565","M145621",-13.6594260398694,95
"34219","M145565","M145622",-11.3007082300224,93
"34220","M145565","M145623",-4.09604013969535,95
"34221","M145565","M145624",-20.3649042645128,93
"34222","M145565","M145625",-16.2432319764694,94
"34223","M145565","M145626",-11.5417052196624,95
"34224","M145565","M145627",-5.72286389468813,95
"34225","M145565","M145628",-13.4135787114642,92
"34226","M145565","M145629",-13.7470931052425,95
"34227","M145565","M145630",-21.9833440056816,95
"34228","M145565","M145631",-13.8798080187618,94
"34229","M145565","M145632",-16.7238451951873,62
"34230","M145565","M145633",-21.2540729368446,90
"34231","M145565","M145634",-10.5265960840007,94
"34232","M145565","M145635",-13.1588077708612,88
"34233","M145565","M145636",-12.8820781846265,93
"34234","M145565","M145637",-16.8299183868388,95
"34235","M145565","M145638",-15.1268984872018,94
"34236","M145565","M145639",-12.9049083098681,94
"34237","M145565","M145640",-18.9824675254225,80
"34238","M145565","M145641",-19.1940158906059,95
"34239","M145565","M145642",-15.0175065283721,94
