"","COMID","Location","Date","year","m","Temp_C"
"3875",8271033,"E Austin",1979-07-01,1979,7,16.33
"3876",8271033,"E Austin",1979-08-01,1979,8,16.57
"3877",8271033,"E Austin",1979-09-01,1979,9,15.74
"3878",8271033,"E Austin",1979-10-01,1979,10,15.46
"3879",8271033,"E Austin",1979-11-01,1979,11,13.28
"3880",8271033,"E Austin",1979-12-01,1979,12,9.98
"3881",8271033,"E Austin",1980-01-01,1980,1,10.48
"3882",8271033,"E Austin",1980-02-01,1980,2,11.62
"3883",8271033,"E Austin",1980-03-01,1980,3,11.69
"3884",8271033,"E Austin",1980-04-01,1980,4,14.98
"3885",8271033,"E Austin",1980-05-01,1980,5,18.23
"3886",8271033,"E Austin",1980-06-01,1980,6,16.46
"3887",8271033,"E Austin",1980-07-01,1980,7,16.22
"3888",8271033,"E Austin",1980-08-01,1980,8,16.6
"3889",8271033,"E Austin",1980-09-01,1980,9,15.32
"3890",8271033,"E Austin",1980-10-01,1980,10,15.18
"3891",8271033,"E Austin",1980-11-01,1980,11,12.76
"3892",8271033,"E Austin",1980-12-01,1980,12,10.14
"3893",8271033,"E Austin",1981-01-01,1981,1,10.01
"3894",8271033,"E Austin",1981-02-01,1981,2,11.17
"3895",8271033,"E Austin",1981-03-01,1981,3,12.05
"3896",8271033,"E Austin",1981-04-01,1981,4,15.19
"3897",8271033,"E Austin",1981-05-01,1981,5,18.76
"3898",8271033,"E Austin",1981-06-01,1981,6,18.26
"3899",8271033,"E Austin",1981-07-01,1981,7,16.33
"3900",8271033,"E Austin",1981-08-01,1981,8,17.12
"3901",8271033,"E Austin",1981-09-01,1981,9,15.49
"3902",8271033,"E Austin",1981-10-01,1981,10,14.25
"3903",8271033,"E Austin",1981-11-01,1981,11,14.7
"3904",8271033,"E Austin",1981-12-01,1981,12,11.41
"3905",8271033,"E Austin",1982-01-01,1982,1,9.05
"3906",8271033,"E Austin",1982-02-01,1982,2,11.28
"3907",8271033,"E Austin",1982-03-01,1982,3,11.48
"3908",8271033,"E Austin",1982-04-01,1982,4,13.25
"3909",8271033,"E Austin",1982-05-01,1982,5,18.46
"3910",8271033,"E Austin",1982-06-01,1982,6,17.12
"3911",8271033,"E Austin",1982-07-01,1982,7,15.44
"3912",8271033,"E Austin",1982-08-01,1982,8,16.66
"3913",8271033,"E Austin",1982-09-01,1982,9,15.08
"3914",8271033,"E Austin",1982-10-01,1982,10,14.52
"3915",8271033,"E Austin",1982-11-01,1982,11,12.67
"3916",8271033,"E Austin",1982-12-01,1982,12,10.55
"3917",8271033,"E Austin",1983-01-01,1983,1,10.31
"3918",8271033,"E Austin",1983-02-01,1983,2,11.82
"3919",8271033,"E Austin",1983-03-01,1983,3,11.88
"3920",8271033,"E Austin",1983-04-01,1983,4,13.63
"3921",8271033,"E Austin",1983-05-01,1983,5,17.99
"3922",8271033,"E Austin",1983-06-01,1983,6,16.15
"3923",8271033,"E Austin",1983-07-01,1983,7,14.05
"3924",8271033,"E Austin",1983-08-01,1983,8,16.16
"3925",8271033,"E Austin",1983-09-01,1983,9,15.79
"3926",8271033,"E Austin",1983-10-01,1983,10,15.05
"3927",8271033,"E Austin",1983-11-01,1983,11,14.02
"3928",8271033,"E Austin",1983-12-01,1983,12,11.07
"3929",8271033,"E Austin",1984-01-01,1984,1,9.76
"3930",8271033,"E Austin",1984-02-01,1984,2,10.86
"3931",8271033,"E Austin",1984-03-01,1984,3,12.51
"3932",8271033,"E Austin",1984-04-01,1984,4,14.26
"3933",8271033,"E Austin",1984-05-01,1984,5,18.41
"3934",8271033,"E Austin",1984-06-01,1984,6,16.88
"3935",8271033,"E Austin",1984-07-01,1984,7,16.49
"3936",8271033,"E Austin",1984-08-01,1984,8,16.73
"3937",8271033,"E Austin",1984-09-01,1984,9,15.52
"3938",8271033,"E Austin",1984-10-01,1984,10,13.62
"3939",8271033,"E Austin",1984-11-01,1984,11,13.96
"3940",8271033,"E Austin",1984-12-01,1984,12,9.44
"3941",8271033,"E Austin",1985-01-01,1985,1,9.05
"3942",8271033,"E Austin",1985-02-01,1985,2,10.67
"3943",8271033,"E Austin",1985-03-01,1985,3,11.34
"3944",8271033,"E Austin",1985-04-01,1985,4,15.64
"3945",8271033,"E Austin",1985-05-01,1985,5,18.59
"3946",8271033,"E Austin",1985-06-01,1985,6,18.44
"3947",8271033,"E Austin",1985-07-01,1985,7,16.91
"3948",8271033,"E Austin",1985-08-01,1985,8,16.59
"3949",8271033,"E Austin",1985-09-01,1985,9,14.8
"3950",8271033,"E Austin",1985-10-01,1985,10,14.39
"3951",8271033,"E Austin",1985-11-01,1985,11,11.4
"3952",8271033,"E Austin",1985-12-01,1985,12,9.76
"3953",8271033,"E Austin",1986-01-01,1986,1,10.47
"3954",8271033,"E Austin",1986-02-01,1986,2,12.77
"3955",8271033,"E Austin",1986-03-01,1986,3,12.8
"3956",8271033,"E Austin",1986-04-01,1986,4,14.9
"3957",8271033,"E Austin",1986-05-01,1986,5,18.37
"3958",8271033,"E Austin",1986-06-01,1986,6,18.49
"3959",8271033,"E Austin",1986-07-01,1986,7,15.88
"3960",8271033,"E Austin",1986-08-01,1986,8,17.28
"3961",8271033,"E Austin",1986-09-01,1986,9,15.23
"3962",8271033,"E Austin",1986-10-01,1986,10,14.94
"3963",8271033,"E Austin",1986-11-01,1986,11,12.91
"3964",8271033,"E Austin",1986-12-01,1986,12,9.61
"3965",8271033,"E Austin",1987-01-01,1987,1,9.14
"3966",8271033,"E Austin",1987-02-01,1987,2,10.95
"3967",8271033,"E Austin",1987-03-01,1987,3,11.86
"3968",8271033,"E Austin",1987-04-01,1987,4,15.94
"3969",8271033,"E Austin",1987-05-01,1987,5,19.51
"3970",8271033,"E Austin",1987-06-01,1987,6,18.61
"3971",8271033,"E Austin",1987-07-01,1987,7,15.7
"3972",8271033,"E Austin",1987-08-01,1987,8,17.07
"3973",8271033,"E Austin",1987-09-01,1987,9,15.32
"3974",8271033,"E Austin",1987-10-01,1987,10,16.06
"3975",8271033,"E Austin",1987-11-01,1987,11,12.58
"3976",8271033,"E Austin",1987-12-01,1987,12,9.9
"3977",8271033,"E Austin",1988-01-01,1988,1,9.59
"3978",8271033,"E Austin",1988-02-01,1988,2,11.2
"3979",8271033,"E Austin",1988-03-01,1988,3,12.3
"3980",8271033,"E Austin",1988-04-01,1988,4,15.35
"3981",8271033,"E Austin",1988-05-01,1988,5,17.97
"3982",8271033,"E Austin",1988-06-01,1988,6,16.55
"3983",8271033,"E Austin",1988-07-01,1988,7,16.66
"3984",8271033,"E Austin",1988-08-01,1988,8,16.99
"3985",8271033,"E Austin",1988-09-01,1988,9,15.48
"3986",8271033,"E Austin",1988-10-01,1988,10,15.91
"3987",8271033,"E Austin",1988-11-01,1988,11,13.26
"3988",8271033,"E Austin",1988-12-01,1988,12,9.55
"3989",8271033,"E Austin",1989-01-01,1989,1,9.13
"3990",8271033,"E Austin",1989-02-01,1989,2,9.49
"3991",8271033,"E Austin",1989-03-01,1989,3,11.83
"3992",8271033,"E Austin",1989-04-01,1989,4,15.56
"3993",8271033,"E Austin",1989-05-01,1989,5,18.35
"3994",8271033,"E Austin",1989-06-01,1989,6,17.9
"3995",8271033,"E Austin",1989-07-01,1989,7,15.72
"3996",8271033,"E Austin",1989-08-01,1989,8,16.47
"3997",8271033,"E Austin",1989-09-01,1989,9,15.21
"3998",8271033,"E Austin",1989-10-01,1989,10,14.39
"3999",8271033,"E Austin",1989-11-01,1989,11,13.01
"4000",8271033,"E Austin",1989-12-01,1989,12,9.75
"4001",8271033,"E Austin",1990-01-01,1990,1,9.42
"4002",8271033,"E Austin",1990-02-01,1990,2,9.84
"4003",8271033,"E Austin",1990-03-01,1990,3,12.32
"4004",8271033,"E Austin",1990-04-01,1990,4,15.96
"4005",8271033,"E Austin",1990-05-01,1990,5,17.94
"4006",8271033,"E Austin",1990-06-01,1990,6,16.26
"4007",8271033,"E Austin",1990-07-01,1990,7,16.34
"4008",8271033,"E Austin",1990-08-01,1990,8,16.71
"4009",8271033,"E Austin",1990-09-01,1990,9,15.51
"4010",8271033,"E Austin",1990-10-01,1990,10,14.8
"4011",8271033,"E Austin",1990-11-01,1990,11,12.35
"4012",8271033,"E Austin",1990-12-01,1990,12,8.73
"4013",8271033,"E Austin",1991-01-01,1991,1,9.36
"4014",8271033,"E Austin",1991-02-01,1991,2,11.74
"4015",8271033,"E Austin",1991-03-01,1991,3,11.13
"4016",8271033,"E Austin",1991-04-01,1991,4,14.39
"4017",8271033,"E Austin",1991-05-01,1991,5,17.64
"4018",8271033,"E Austin",1991-06-01,1991,6,16.85
"4019",8271033,"E Austin",1991-07-01,1991,7,16.64
"4020",8271033,"E Austin",1991-08-01,1991,8,16.78
"4021",8271033,"E Austin",1991-09-01,1991,9,15.95
"4022",8271033,"E Austin",1991-10-01,1991,10,15.7
"4023",8271033,"E Austin",1991-11-01,1991,11,12.92
"4024",8271033,"E Austin",1991-12-01,1991,12,9.46
"4025",8271033,"E Austin",1992-01-01,1992,1,9.13
"4026",8271033,"E Austin",1992-02-01,1992,2,11.53
"4027",8271033,"E Austin",1992-03-01,1992,3,12.71
"4028",8271033,"E Austin",1992-04-01,1992,4,15.54
"4029",8271033,"E Austin",1992-05-01,1992,5,20.35
"4030",8271033,"E Austin",1992-06-01,1992,6,18.47
"4031",8271033,"E Austin",1992-07-01,1992,7,16.26
"4032",8271033,"E Austin",1992-08-01,1992,8,17.35
"4033",8271033,"E Austin",1992-09-01,1992,9,15.32
"4034",8271033,"E Austin",1992-10-01,1992,10,15.45
"4035",8271033,"E Austin",1992-11-01,1992,11,12.66
"4036",8271033,"E Austin",1992-12-01,1992,12,9.49
"4037",8271033,"E Austin",1993-01-01,1993,1,9.47
"4038",8271033,"E Austin",1993-02-01,1993,2,10.33
"4039",8271033,"E Austin",1993-03-01,1993,3,12.7
"4040",8271033,"E Austin",1993-04-01,1993,4,14.08
"4041",8271033,"E Austin",1993-05-01,1993,5,17.75
"4042",8271033,"E Austin",1993-06-01,1993,6,15.33
"4043",8271033,"E Austin",1993-07-01,1993,7,14.73
"4044",8271033,"E Austin",1993-08-01,1993,8,16.36
"4045",8271033,"E Austin",1993-09-01,1993,9,15.55
"4046",8271033,"E Austin",1993-10-01,1993,10,15.29
"4047",8271033,"E Austin",1993-11-01,1993,11,12.3
"4048",8271033,"E Austin",1993-12-01,1993,12,9.51
"4049",8271033,"E Austin",1994-01-01,1994,1,9.66
"4050",8271033,"E Austin",1994-02-01,1994,2,10.23
"4051",8271033,"E Austin",1994-03-01,1994,3,12.68
"4052",8271033,"E Austin",1994-04-01,1994,4,15.29
"4053",8271033,"E Austin",1994-05-01,1994,5,18.88
"4054",8271033,"E Austin",1994-06-01,1994,6,17.51
"4055",8271033,"E Austin",1994-07-01,1994,7,16.96
"4056",8271033,"E Austin",1994-08-01,1994,8,16.9
"4057",8271033,"E Austin",1994-09-01,1994,9,15.47
"4058",8271033,"E Austin",1994-10-01,1994,10,14.32
"4059",8271033,"E Austin",1994-11-01,1994,11,11.07
"4060",8271033,"E Austin",1994-12-01,1994,12,9.4
"4061",8271033,"E Austin",1995-01-01,1995,1,11.49
"4062",8271033,"E Austin",1995-02-01,1995,2,12.19
"4063",8271033,"E Austin",1995-03-01,1995,3,11.76
"4064",8271033,"E Austin",1995-04-01,1995,4,14.01
"4065",8271033,"E Austin",1995-05-01,1995,5,17.76
"4066",8271033,"E Austin",1995-06-01,1995,6,16.35
"4067",8271033,"E Austin",1995-07-01,1995,7,15.16
"4068",8271033,"E Austin",1995-08-01,1995,8,16.42
"4069",8271033,"E Austin",1995-09-01,1995,9,15.66
"4070",8271033,"E Austin",1995-10-01,1995,10,15.06
"4071",8271033,"E Austin",1995-11-01,1995,11,13.69
"4072",8271033,"E Austin",1995-12-01,1995,12,10.56
"4073",8271033,"E Austin",1996-01-01,1996,1,10.44
"4074",8271033,"E Austin",1996-02-01,1996,2,11.75
"4075",8271033,"E Austin",1996-03-01,1996,3,12.4
"4076",8271033,"E Austin",1996-04-01,1996,4,14.71
"4077",8271033,"E Austin",1996-05-01,1996,5,17.77
"4078",8271033,"E Austin",1996-06-01,1996,6,17.4
"4079",8271033,"E Austin",1996-07-01,1996,7,16.74
"4080",8271033,"E Austin",1996-08-01,1996,8,17.05
"4081",8271033,"E Austin",1996-09-01,1996,9,15.26
"4082",8271033,"E Austin",1996-10-01,1996,10,14.55
"4083",8271033,"E Austin",1996-11-01,1996,11,13.34
"4084",8271033,"E Austin",1996-12-01,1996,12,11.5
"4085",8271033,"E Austin",1997-01-01,1997,1,10.99
"4086",8271033,"E Austin",1997-02-01,1997,2,10.85
"4087",8271033,"E Austin",1997-03-01,1997,3,12.51
"4088",8271033,"E Austin",1997-04-01,1997,4,14.92
"4089",8271033,"E Austin",1997-05-01,1997,5,19.84
"4090",8271033,"E Austin",1997-06-01,1997,6,17.29
"4091",8271033,"E Austin",1997-07-01,1997,7,16.11
"4092",8271033,"E Austin",1997-08-01,1997,8,16.78
"4093",8271033,"E Austin",1997-09-01,1997,9,15.49
"4094",8271033,"E Austin",1997-10-01,1997,10,14.47
"4095",8271033,"E Austin",1997-11-01,1997,11,13.23
"4096",8271033,"E Austin",1997-12-01,1997,12,9.65
"4097",8271033,"E Austin",1998-01-01,1998,1,11.16
"4098",8271033,"E Austin",1998-02-01,1998,2,11.17
"4099",8271033,"E Austin",1998-03-01,1998,3,12.08
"4100",8271033,"E Austin",1998-04-01,1998,4,14.29
"4101",8271033,"E Austin",1998-05-01,1998,5,16.65
"4102",8271033,"E Austin",1998-06-01,1998,6,15.99
"4103",8271033,"E Austin",1998-07-01,1998,7,15.52
"4104",8271033,"E Austin",1998-08-01,1998,8,16.94
"4105",8271033,"E Austin",1998-09-01,1998,9,15.77
"4106",8271033,"E Austin",1998-10-01,1998,10,14.21
"4107",8271033,"E Austin",1998-11-01,1998,11,13.19
"4108",8271033,"E Austin",1998-12-01,1998,12,9.69
"4109",8271033,"E Austin",1999-01-01,1999,1,9.84
"4110",8271033,"E Austin",1999-02-01,1999,2,10.61
"4111",8271033,"E Austin",1999-03-01,1999,3,11.36
"4112",8271033,"E Austin",1999-04-01,1999,4,14.24
"4113",8271033,"E Austin",1999-05-01,1999,5,17.76
"4114",8271033,"E Austin",1999-06-01,1999,6,16.66
"4115",8271033,"E Austin",1999-07-01,1999,7,15.55
"4116",8271033,"E Austin",1999-08-01,1999,8,16.51
"4117",8271033,"E Austin",1999-09-01,1999,9,15.71
"4118",8271033,"E Austin",1999-10-01,1999,10,15.54
"4119",8271033,"E Austin",1999-11-01,1999,11,13.34
"4120",8271033,"E Austin",1999-12-01,1999,12,9.78
"4121",8271033,"E Austin",2000-01-01,2000,1,9.93
"4122",8271033,"E Austin",2000-02-01,2000,2,11.3
"4123",8271033,"E Austin",2000-03-01,2000,3,11.94
"4124",8271033,"E Austin",2000-04-01,2000,4,15.43
"4125",8271033,"E Austin",2000-05-01,2000,5,18.4
"4126",8271033,"E Austin",2000-06-01,2000,6,18.35
"4127",8271033,"E Austin",2000-07-01,2000,7,15.67
"4128",8271033,"E Austin",2000-08-01,2000,8,16.9
"4129",8271033,"E Austin",2000-09-01,2000,9,15.29
"4130",8271033,"E Austin",2000-10-01,2000,10,14.42
"4131",8271033,"E Austin",2000-11-01,2000,11,11.87
"4132",8271033,"E Austin",2000-12-01,2000,12,9.76
"4133",8271033,"E Austin",2001-01-01,2001,1,9.02
"4134",8271033,"E Austin",2001-02-01,2001,2,10.1
"4135",8271033,"E Austin",2001-03-01,2001,3,12.55
"4136",8271033,"E Austin",2001-04-01,2001,4,14.4
"4137",8271033,"E Austin",2001-05-01,2001,5,20.26
"4138",8271033,"E Austin",2001-06-01,2001,6,17.83
"4139",8271033,"E Austin",2001-07-01,2001,7,16.47
"4140",8271033,"E Austin",2001-08-01,2001,8,17.11
"4141",8271033,"E Austin",2001-09-01,2001,9,15.4
"4142",8271033,"E Austin",2001-10-01,2001,10,15.48
"4143",8271033,"E Austin",2001-11-01,2001,11,13.07
"4144",8271033,"E Austin",2001-12-01,2001,12,10.16
"4145",8271033,"E Austin",2002-01-01,2002,1,9.68
"4146",8271033,"E Austin",2002-02-01,2002,2,11.36
"4147",8271033,"E Austin",2002-03-01,2002,3,11.74
"4148",8271033,"E Austin",2002-04-01,2002,4,15.23
"4149",8271033,"E Austin",2002-05-01,2002,5,18.38
"4150",8271033,"E Austin",2002-06-01,2002,6,18.04
"4151",8271033,"E Austin",2002-07-01,2002,7,16.87
"4152",8271033,"E Austin",2002-08-01,2002,8,17.03
"4153",8271033,"E Austin",2002-09-01,2002,9,15.52
"4154",8271033,"E Austin",2002-10-01,2002,10,14.83
"4155",8271033,"E Austin",2002-11-01,2002,11,13.25
"4156",8271033,"E Austin",2002-12-01,2002,12,10.72
"4157",8271033,"E Austin",2003-01-01,2003,1,11.25
"4158",8271033,"E Austin",2003-02-01,2003,2,10.9
"4159",8271033,"E Austin",2003-03-01,2003,3,12.15
"4160",8271033,"E Austin",2003-04-01,2003,4,13.19
"4161",8271033,"E Austin",2003-05-01,2003,5,17.67
"4162",8271033,"E Austin",2003-06-01,2003,6,18.14
"4163",8271033,"E Austin",2003-07-01,2003,7,16.74
"4164",8271033,"E Austin",2003-08-01,2003,8,16.76
"4165",8271033,"E Austin",2003-09-01,2003,9,15.84
"4166",8271033,"E Austin",2003-10-01,2003,10,15.73
"4167",8271033,"E Austin",2003-11-01,2003,11,11.73
"4168",8271033,"E Austin",2003-12-01,2003,12,10.18
"4169",8271033,"E Austin",2004-01-01,2004,1,9.74
"4170",8271033,"E Austin",2004-02-01,2004,2,11.12
"4171",8271033,"E Austin",2004-03-01,2004,3,13.27
"4172",8271033,"E Austin",2004-04-01,2004,4,15.39
"4173",8271033,"E Austin",2004-05-01,2004,5,18.78
"4174",8271033,"E Austin",2004-06-01,2004,6,17.99
"4175",8271033,"E Austin",2004-07-01,2004,7,16.65
"4176",8271033,"E Austin",2004-08-01,2004,8,17.05
"4177",8271033,"E Austin",2004-09-01,2004,9,15.24
"4178",8271033,"E Austin",2004-10-01,2004,10,14.51
"4179",8271033,"E Austin",2004-11-01,2004,11,12.52
"4180",8271033,"E Austin",2004-12-01,2004,12,10.07
"4181",8271033,"E Austin",2005-01-01,2005,1,9.59
"4182",8271033,"E Austin",2005-02-01,2005,2,11.15
"4183",8271033,"E Austin",2005-03-01,2005,3,12.62
"4184",8271033,"E Austin",2005-04-01,2005,4,14.22
"4185",8271033,"E Austin",2005-05-01,2005,5,17.47
"4186",8271033,"E Austin",2005-06-01,2005,6,15.57
"4187",8271033,"E Austin",2005-07-01,2005,7,16.28
"4188",8271033,"E Austin",2005-08-01,2005,8,17.08
"4189",8271033,"E Austin",2005-09-01,2005,9,15.09
"4190",8271033,"E Austin",2005-10-01,2005,10,14.42
"4191",8271033,"E Austin",2005-11-01,2005,11,13.15
"4192",8271033,"E Austin",2005-12-01,2005,12,11.42
"4193",8271033,"E Austin",2006-01-01,2006,1,10.73
"4194",8271033,"E Austin",2006-02-01,2006,2,11.33
"4195",8271033,"E Austin",2006-03-01,2006,3,10.79
"4196",8271033,"E Austin",2006-04-01,2006,4,13.96
"4197",8271033,"E Austin",2006-05-01,2006,5,18.63
"4198",8271033,"E Austin",2006-06-01,2006,6,18
"4199",8271033,"E Austin",2006-07-01,2006,7,16.8
"4200",8271033,"E Austin",2006-08-01,2006,8,16.69
"4201",8271033,"E Austin",2006-09-01,2006,9,15.44
"4202",8271033,"E Austin",2006-10-01,2006,10,14.65
"4203",8271033,"E Austin",2006-11-01,2006,11,12.82
"4204",8271033,"E Austin",2006-12-01,2006,12,10.2
"4205",8271033,"E Austin",2007-01-01,2007,1,9.11
"4206",8271033,"E Austin",2007-02-01,2007,2,10.81
"4207",8271033,"E Austin",2007-03-01,2007,3,12.76
"4208",8271033,"E Austin",2007-04-01,2007,4,15.01
"4209",8271033,"E Austin",2007-05-01,2007,5,19.2
"4210",8271033,"E Austin",2007-06-01,2007,6,17.8
"4211",8271033,"E Austin",2007-07-01,2007,7,16.51
"4212",8271033,"E Austin",2007-08-01,2007,8,16.95
"4213",8271033,"E Austin",2007-09-01,2007,9,15.04
"4214",8271033,"E Austin",2007-10-01,2007,10,13.98
"4215",8271033,"E Austin",2007-11-01,2007,11,13.33
"4216",8271033,"E Austin",2007-12-01,2007,12,9.38
"4217",8271033,"E Austin",2008-01-01,2008,1,9.18
"4218",8271033,"E Austin",2008-02-01,2008,2,10.88
"4219",8271033,"E Austin",2008-03-01,2008,3,11.75
"4220",8271033,"E Austin",2008-04-01,2008,4,14.45
"4221",8271033,"E Austin",2008-05-01,2008,5,18.68
"4222",8271033,"E Austin",2008-06-01,2008,6,17.57
"4223",8271033,"E Austin",2008-07-01,2008,7,16.45
"4224",8271033,"E Austin",2008-08-01,2008,8,17.06
"4225",8271033,"E Austin",2008-09-01,2008,9,15.57
"4226",8271033,"E Austin",2008-10-01,2008,10,14.92
"4227",8271033,"E Austin",2008-11-01,2008,11,13.43
"4228",8271033,"E Austin",2008-12-01,2008,12,9.56
"4229",8271033,"E Austin",2009-01-01,2009,1,9.88
"4230",8271033,"E Austin",2009-02-01,2009,2,10.52
"4231",8271033,"E Austin",2009-03-01,2009,3,11.69
"4232",8271033,"E Austin",2009-04-01,2009,4,14.93
"4233",8271033,"E Austin",2009-05-01,2009,5,18.92
"4234",8271033,"E Austin",2009-06-01,2009,6,17.64
"4235",8271033,"E Austin",2009-07-01,2009,7,16.82
"4236",8271033,"E Austin",2009-08-01,2009,8,16.99
"4237",8271033,"E Austin",2009-09-01,2009,9,15.72
"4238",8271033,"E Austin",2009-10-01,2009,10,14.09
"4239",8271033,"E Austin",2009-11-01,2009,11,12.49
"4240",8271033,"E Austin",2009-12-01,2009,12,9.29
"4241",8271033,"E Austin",2010-01-01,2010,1,10.24
"4242",8271033,"E Austin",2010-02-01,2010,2,11.01
"4243",8271033,"E Austin",2010-03-01,2010,3,11.88
"4244",8271033,"E Austin",2010-04-01,2010,4,13.46
"4245",8271033,"E Austin",2010-05-01,2010,5,16.52
"4246",8271033,"E Austin",2010-06-01,2010,6,15.35
"4247",8271033,"E Austin",2010-07-01,2010,7,15.84
"4248",8271033,"E Austin",2010-08-01,2010,8,16.55
"4249",8271033,"E Austin",2010-09-01,2010,9,15.45
"4250",8271033,"E Austin",2010-10-01,2010,10,15.15
"4251",8271033,"E Austin",2010-11-01,2010,11,12.6
"4252",8271033,"E Austin",2010-12-01,2010,12,10.45
"4253",8271033,"E Austin",2011-01-01,2011,1,9.91
"4254",8271033,"E Austin",2011-02-01,2011,2,10.24
"4255",8271033,"E Austin",2011-03-01,2011,3,11.3
"4256",8271033,"E Austin",2011-04-01,2011,4,13.73
"4257",8271033,"E Austin",2011-05-01,2011,5,16.91
"4258",8271033,"E Austin",2011-06-01,2011,6,15.7
"4259",8271033,"E Austin",2011-07-01,2011,7,14.95
"4260",8271033,"E Austin",2011-08-01,2011,8,16.78
"4261",8271033,"E Austin",2011-09-01,2011,9,15.93
"4262",8271033,"E Austin",2011-10-01,2011,10,14.81
"4263",8271033,"E Austin",2011-11-01,2011,11,12.22
"4264",8271033,"E Austin",2011-12-01,2011,12,9.59
"4265",8271033,"E Austin",2012-01-01,2012,1,9.85
"4266",8271033,"E Austin",2012-02-01,2012,2,10.55
"4267",8271033,"E Austin",2012-03-01,2012,3,11.29
"4268",8271033,"E Austin",2012-04-01,2012,4,14.22
"4269",8271033,"E Austin",2012-05-01,2012,5,18.59
"4270",8271033,"E Austin",2012-06-01,2012,6,16.9
"4271",8271033,"E Austin",2012-07-01,2012,7,15.9
"4272",8271033,"E Austin",2012-08-01,2012,8,17.24
"4273",8271033,"E Austin",2012-09-01,2012,9,15.78
"4274",8271033,"E Austin",2012-10-01,2012,10,15.11
"4275",8271033,"E Austin",2012-11-01,2012,11,13.34
"4276",8271033,"E Austin",2012-12-01,2012,12,10.25
"4277",8271033,"E Austin",2013-01-01,2013,1,9.02
"4278",8271033,"E Austin",2013-02-01,2013,2,10.45
"4279",8271033,"E Austin",2013-03-01,2013,3,12.41
"4280",8271033,"E Austin",2013-04-01,2013,4,15.41
"4281",8271033,"E Austin",2013-05-01,2013,5,19.11
"4282",8271033,"E Austin",2013-06-01,2013,6,18.32
"4283",8271033,"E Austin",2013-07-01,2013,7,17.22
"4284",8271033,"E Austin",2013-08-01,2013,8,16.89
"4285",8271033,"E Austin",2013-09-01,2013,9,15.6
"4286",8271033,"E Austin",2013-10-01,2013,10,14.44
"4287",8271033,"E Austin",2013-11-01,2013,11,13.02
"4288",8271033,"E Austin",2013-12-01,2013,12,9.35
"4289",8271033,"E Austin",2014-01-01,2014,1,10.06
"4290",8271033,"E Austin",2014-02-01,2014,2,11.06
"4291",8271033,"E Austin",2014-03-01,2014,3,12.62
"4292",8271033,"E Austin",2014-04-01,2014,4,15.45
"4293",8271033,"E Austin",2014-05-01,2014,5,19.5
"4294",8271033,"E Austin",2014-06-01,2014,6,18.49
"4295",8271033,"E Austin",2014-07-01,2014,7,17.43
"4296",8271033,"E Austin",2014-08-01,2014,8,17.32
"4297",8271033,"E Austin",2014-09-01,2014,9,15.65
"4298",8271033,"E Austin",2014-10-01,2014,10,15.67
"4299",8271033,"E Austin",2014-11-01,2014,11,13.45
"4300",8271033,"E Austin",2014-12-01,2014,12,10.55
